beer_style,beer_name,brewery_name,abv,no_ratings,avg_rating,drop_me,url
Fruit and Field,Fall Saints,Kane Brewing Company,9.20,93,4.11,,https://www.beeradvocate.com/beer/profile/26676/140527/
Fruit and Field,Apricot Peach Ale,Dunedin Brewery,6.20,93,3.62,,https://www.beeradvocate.com/beer/profile/1620/13039/
Fruit and Field,Framboise,Selin's Grove Brewing Company,6.50,90,4.31,,https://www.beeradvocate.com/beer/profile/1666/47159/
Fruit and Field,first ← prev| 51-100 | 101-150 | 151-200 | 201-250 | 251-300  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,Bubbles Rosé Ale,Rhinegeist Brewery,6.20,90,3.87,,https://www.beeradvocate.com/beer/profile/31995/237966/
Fruit and Field,Blueberry Lager,Rivertown Brewery & Barrel House,5.30,89,3.12,,https://www.beeradvocate.com/beer/profile/22157/72016/
Fruit and Field,Watermelon Wheat,Lost Coast Brewery and Cafe,5.00,89,3.4,,https://www.beeradvocate.com/beer/profile/256/81874/
Fruit and Field,Melbourn Bros. Apricot,Melbourn Bros.,3.40,88,3.75,,https://www.beeradvocate.com/beer/profile/101/52/
Fruit and Field,Cucumber Kolsch,Rad Brewing Co.,5.20,88,3.38,,https://www.beeradvocate.com/beer/profile/24412/94565/
Fruit and Field,Momoko,Oxbow Brewing Company,7.00,87,4.29,,https://www.beeradvocate.com/beer/profile/26439/197959/
Fruit and Field,Razz-Wheat,Oaken Barrel Brewing Company,5.00,87,3.2,,https://www.beeradvocate.com/beer/profile/390/4222/
Fruit and Field,Greg,Hair Of The Dog Brewing Company / Brewery And Tasting Room,4.50,86,3.63,,https://www.beeradvocate.com/beer/profile/173/8241/
Fruit and Field,Strawberry Blonde,Belmont Brewing Company,4.50,86,3.08,,https://www.beeradvocate.com/beer/profile/460/1350/
Fruit and Field,Cuvee Soeur'ise,Brouwerij De Leite,8.50,86,4.1,,https://www.beeradvocate.com/beer/profile/25941/110219/
Fruit and Field,Raspberry Wheat Ale,Twisted Pine Brewing Company,4.80,83,3.15,,https://www.beeradvocate.com/beer/profile/23/32509/
Fruit and Field,Cherry Raspberry Ale,Brown's Brewing Company,6.50,82,3.84,,https://www.beeradvocate.com/beer/profile/9558/19002/
Fruit and Field,Strawberry Blonde Ale,DESTIHL Brewery,5.00,82,3.63,,https://www.beeradvocate.com/beer/profile/36757/42889/
Fruit and Field,Kitty Kat Blues,Black Raven Brewing Co.,5.90,82,3.87,,https://www.beeradvocate.com/beer/profile/19765/88217/
Fruit and Field,Forbidden Fruit,The Vermont Pub & Brewery,6.50,82,3.59,,https://www.beeradvocate.com/beer/profile/860/2740/
Fruit and Field,Orange Peel Ale,Great Lakes Brewery,5.30,82,3.45,,https://www.beeradvocate.com/beer/profile/9408/36307/
Fruit and Field,Tricycle Grapefruit Radler,Parallel 49 Brewing Company,3.50,82,3.62,,https://www.beeradvocate.com/beer/profile/29378/130012/
Fruit and Field,Palisades Pineapple,Golden Road Brewing,4.80,81,3.81,,https://www.beeradvocate.com/beer/profile/26932/270859/
Fruit and Field,Blueberry Blonde,Big Muddy Brewing,6.00,81,3.37,,https://www.beeradvocate.com/beer/profile/21396/95555/
Fruit and Field,Green Apple Pilsner,Nickel Brook Brewing Co.,4.00,80,3.07,,https://www.beeradvocate.com/beer/profile/11023/31024/
Fruit and Field,True Blue Blueberry Ale,Atlantic Brewing Company,5.20,80,3.6,,https://www.beeradvocate.com/beer/profile/347/30518/
Fruit and Field,Raspberry Wheat,Iron Hill Brewery & Restaurant,4.10,80,3.45,,https://www.beeradvocate.com/beer/profile/6045/9166/
Fruit and Field,Sweet Potato Ale,Bent River Brewing Company,4.81,79,3.55,,https://www.beeradvocate.com/beer/profile/5443/25970/
Fruit and Field,Granny's Apple Pie,Odd Side Ales,5.50,79,3.64,,https://www.beeradvocate.com/beer/profile/22564/140183/
Fruit and Field,Saranac Mountain Ale,Matt Brewing Company / Saranac Brewery,5.00,79,3.16,,https://www.beeradvocate.com/beer/profile/99/3529/
Fruit and Field,Éphemère (Framboise),Unibroue,5.50,79,3.41,,https://www.beeradvocate.com/beer/profile/22/26068/
Fruit and Field,Saranac Shandy,Matt Brewing Company / Saranac Brewery,4.20,78,3.13,,https://www.beeradvocate.com/beer/profile/99/80668/
Fruit and Field,Forêt Noire,Brasserie Trois Dames,6.80,78,4,,https://www.beeradvocate.com/beer/profile/17998/116295/
Fruit and Field,Roadie Grapefruit Radler,Great Divide Brewing Company,4.20,78,3.78,,https://www.beeradvocate.com/beer/profile/158/276985/
Fruit and Field,Éphémère (Pear),Unibroue,5.50,77,3.79,,https://www.beeradvocate.com/beer/profile/22/168838/
Fruit and Field,False Creek Raspberry Ale,Granville Island Brewery,4.50,77,3.39,,https://www.beeradvocate.com/beer/profile/780/71388/
Fruit and Field,Melon Cart,Golden Road Brewing,4.00,76,3.79,,https://www.beeradvocate.com/beer/profile/26932/309722/
Fruit and Field,Bacchus Frambozenbier,Brouwerij Van Honsebrouck N.V.,5.00,74,3.63,,https://www.beeradvocate.com/beer/profile/212/54016/
Fruit and Field,Rosalie,Firestone Walker Brewing Co.,5.00,74,3.56,,https://www.beeradvocate.com/beer/profile/2210/393547/
Fruit and Field,Redd's Blueberry Ale,Miller Brewing Co.,5.00,74,3.24,,https://www.beeradvocate.com/beer/profile/105/220300/
Fruit and Field,Valley Trail Chestnut Ale,Whistler Brewing Company,5.00,74,3.93,,https://www.beeradvocate.com/beer/profile/14349/73945/
Fruit and Field,Cherry Kriek,Strange Craft Beer Company,5.10,73,3.81,,https://www.beeradvocate.com/beer/profile/23081/68970/
Fruit and Field,Budweiser & Clamato Chelada Picante,Anheuser-Busch,5.00,73,3.24,,https://www.beeradvocate.com/beer/profile/29/87188/
Fruit and Field,WRaspberry Ale,Wild Rose Brewery & Taproom,4.50,73,3.46,,https://www.beeradvocate.com/beer/profile/2593/11939/
Fruit and Field,SPF,Goose Island Beer Co.,5.60,73,3.66,,https://www.beeradvocate.com/beer/profile/1146/91882/
Fruit and Field,Saison De Peche,Selin's Grove Brewing Company,5.50,72,4.26,,https://www.beeradvocate.com/beer/profile/1666/25667/
Fruit and Field,Watermelon Ale,Boston Beer Works - Canal Street,5.00,72,3.42,,https://www.beeradvocate.com/beer/profile/299/11096/
Fruit and Field,Cubby Blueberry,Goose Island Beer Co.,5.00,72,3.49,,https://www.beeradvocate.com/beer/profile/1146/44267/
Fruit and Field,Coal Stoker's Blackberry,Mountain Town Brewing Co.,5.80,71,3.25,,https://www.beeradvocate.com/beer/profile/22612/49264/
Fruit and Field,Blueberry Belch,Allentown Brew Works,4.20,71,3.38,,https://www.beeradvocate.com/beer/profile/16096/44418/
Fruit and Field,Sykophantes,Orpheus Brewing,7.50,71,3.97,,https://www.beeradvocate.com/beer/profile/34960/140790/
Fruit and Field,Paradise Valley Grapefruit Ale,Whistler Brewing Company,5.00,70,3.43,,https://www.beeradvocate.com/beer/profile/14349/69711/
Fruit and Field,Peach Lager (Harvest Series),Abita Brewing Co.,4.50,70,3.64,,https://www.beeradvocate.com/beer/profile/3/247152/
Fruit and Field,Coors Light Citrus Radler,Coors Brewing Company (Molson-Coors),4.20,70,2.77,,https://www.beeradvocate.com/beer/profile/306/167579/
Fruit and Field,Saranac Summer Brew,Matt Brewing Company / Saranac Brewery,3.50,70,2.85,,https://www.beeradvocate.com/beer/profile/99/49614/
Fruit and Field,first ← prev| 101-150 | 151-200 | 201-250 | 251-300 | 301-350  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,Aprikat,Alley Kat Brewing Company,4.50,69,3.34,,https://www.beeradvocate.com/beer/profile/711/2064/
Fruit and Field,Aloha Piña,5 Stones Artisan Brewery,6.43,69,3.75,,https://www.beeradvocate.com/beer/profile/32171/98902/
Fruit and Field,Raspberry Wheat Ale,Garrison Brewing Company,4.60,69,3.42,,https://www.beeradvocate.com/beer/profile/1879/8634/
Fruit and Field,Wheatermelon,Odd Side Ales,4.00,68,3.41,,https://www.beeradvocate.com/beer/profile/22564/97913/
Fruit and Field,Steamboat Lemon Shandy,Potosi Brewing Company,4.50,68,3.17,,https://www.beeradvocate.com/beer/profile/17157/71072/
Fruit and Field,Glühkriek,Brouwerij Liefmans,6.00,68,4.03,,https://www.beeradvocate.com/beer/profile/283/2468/
Fruit and Field,Pomegranate Shandy,Jacob Leinenkugel Brewing Company,4.20,68,3.64,,https://www.beeradvocate.com/beer/profile/710/277978/
Fruit and Field,Blood Orange Belgian Style Ale,Shipyard Brewing Company,5.10,68,3.08,,https://www.beeradvocate.com/beer/profile/139/191226/
Fruit and Field,The More The Merrier,Two Brothers Brewing Company,6.90,67,3.24,,https://www.beeradvocate.com/beer/profile/689/106038/
Fruit and Field,Cherry Stout,Walking Man Brewing Co.,7.20,67,3.76,,https://www.beeradvocate.com/beer/profile/4983/17251/
Fruit and Field,Wasatch Raspberry Wheat Beer,Utah Brewers Cooperative,4.00,67,3.35,,https://www.beeradvocate.com/beer/profile/28908/10862/
Fruit and Field,Bacchus Kriekenbier,Brouwerij Van Honsebrouck N.V.,5.80,66,3.75,,https://www.beeradvocate.com/beer/profile/212/40298/
Fruit and Field,Sparkale,21st Amendment Brewery,5.50,65,3.64,,https://www.beeradvocate.com/beer/profile/735/383562/
Fruit and Field,Whango,Atwater Brewery,4.90,65,3.61,,https://www.beeradvocate.com/beer/profile/15280/170829/
Fruit and Field,Black Fang,B. Nektar,6.00,65,3.86,,https://www.beeradvocate.com/beer/profile/34889/123288/
Fruit and Field,Melbourn Bros. Cherry,Melbourn Bros.,3.40,65,3.79,,https://www.beeradvocate.com/beer/profile/101/12279/
Fruit and Field,What The Huck,Fernie Brewing Co.,5.00,64,3.65,,https://www.beeradvocate.com/beer/profile/3795/50066/
Fruit and Field,Quarta Runa,Birrificio Montegioco,7.00,64,4.01,,https://www.beeradvocate.com/beer/profile/14048/33171/
Fruit and Field,Autumn Maple - Midnight,The Bruery,10.00,64,3.91,,https://www.beeradvocate.com/beer/profile/16866/255642/
Fruit and Field,Smoked Apple Ale,Short's Brewing Company,6.25,64,3.59,,https://www.beeradvocate.com/beer/profile/9629/27647/
Fruit and Field,Framboise,Amsterdam Brewing Company,6.50,63,3.67,,https://www.beeradvocate.com/beer/profile/769/3878/
Fruit and Field,Schweet Ale,Liquid Hero Brewery,5.20,63,3.26,,https://www.beeradvocate.com/beer/profile/26950/94502/
Fruit and Field,Cranberry Special Ale,Sand Creek Brewing Company,5.80,63,3.1,,https://www.beeradvocate.com/beer/profile/789/26433/
Fruit and Field,Weekend At Louie's,Milwaukee Brewing Company,4.00,63,3.6,,https://www.beeradvocate.com/beer/profile/18680/80612/
Fruit and Field,Apricot Ale,"Middle Ages Brewing Co., Ltd.",4.40,63,3.52,,https://www.beeradvocate.com/beer/profile/103/9460/
Fruit and Field,Hawaii Five-Ale,DESTIHL Brewery,6.40,62,3.74,,https://www.beeradvocate.com/beer/profile/36757/104748/
Fruit and Field,White Mountain Raspberry Weasel Wheat,Woodstock Inn Brewery,4.13,62,3.43,,https://www.beeradvocate.com/beer/profile/1251/18515/
Fruit and Field,We Be Jammin',Odd Side Ales,4.50,62,3.66,,https://www.beeradvocate.com/beer/profile/22564/183917/
Fruit and Field,Imperial Coolcumber,Wicked Weed Brewing,9.00,62,3.99,,https://www.beeradvocate.com/beer/profile/30581/123026/
Fruit and Field,One And The Same,Greenbush Brewing Company,6.50,62,3.66,,https://www.beeradvocate.com/beer/profile/25937/133296/
Fruit and Field,Schuylkill Punch (Raspberry Ale),Manayunk Brewery and Restaurant,6.00,62,3.16,,https://www.beeradvocate.com/beer/profile/695/2226/
Fruit and Field,Shock Top Ruby Fresh,Anheuser-Busch,5.20,62,2.98,,https://www.beeradvocate.com/beer/profile/29/268263/
Fruit and Field,Railyard Raspberry Wheat,Mountain Town Brewing Co.,5.60,61,3.34,,https://www.beeradvocate.com/beer/profile/22612/48823/
Fruit and Field,Piña,10 Barrel Brewing Co.,4.80,60,3.45,,https://www.beeradvocate.com/beer/profile/16873/230291/
Fruit and Field,Redd's Wicked Mango,Miller Brewing Co.,8.00,59,3.19,,https://www.beeradvocate.com/beer/profile/105/160792/
Fruit and Field,Wari,Off Color Brewing,3.80,59,3.95,,https://www.beeradvocate.com/beer/profile/31678/218035/
Fruit and Field,Hard Ginger Beer,Sprecher Brewing Company,4.70,59,3.35,,https://www.beeradvocate.com/beer/profile/144/131301/
Fruit and Field,Razberry Wheat,Cascade Brewing / Raccoon Lodge & Brewpub,4.50,58,3.6,,https://www.beeradvocate.com/beer/profile/2391/43526/
Fruit and Field,L'Amoureuse Blanche,Brasserie Trois Dames,8.00,58,3.79,,https://www.beeradvocate.com/beer/profile/17998/83306/
Fruit and Field,Door County Cherry Wheat,"Shipwrecked Brew Pub, Restaurant",5.50,58,2.89,,https://www.beeradvocate.com/beer/profile/1834/10201/
Fruit and Field,Paw Paw's Peach Wheat,Back Forty Beer Co.,4.50,58,3.54,,https://www.beeradvocate.com/beer/profile/21868/117220/
Fruit and Field,Mosh Pit Tart Cherry Ale,No-Li Brewhouse,7.50,58,3.06,,https://www.beeradvocate.com/beer/profile/936/144127/
Fruit and Field,Summer Rental,Flying Dog Brewery,4.50,57,3.4,,https://www.beeradvocate.com/beer/profile/68/280342/
Fruit and Field,Bluebeery Flavored Ale,Marin Brewing Company,5.00,57,3.39,,https://www.beeradvocate.com/beer/profile/812/3356/
Fruit and Field,Yammy Yammy,Platform Beer Co.,7.70,57,3.73,,https://www.beeradvocate.com/beer/profile/36487/193085/
Fruit and Field,Red Devil,Pisgah Brewing Co.,8.00,57,3.92,,https://www.beeradvocate.com/beer/profile/10153/37951/
Fruit and Field,Blueberry Belch,Fegley's Bethlehem Brew Works,?,57,3.3,,https://www.beeradvocate.com/beer/profile/1636/12359/
Fruit and Field,Morning Glory,4 Hands Brewing Co.,5.50,57,3.71,,https://www.beeradvocate.com/beer/profile/27870/87167/
Fruit and Field,Pineapple Cart,Golden Road Brewing,4.00,57,3.66,,https://www.beeradvocate.com/beer/profile/26932/357519/
Fruit and Field,Double D's Watermelon Lager,Deep River Brewing Co.,4.50,57,3.48,,https://www.beeradvocate.com/beer/profile/31493/128243/
Fruit and Field,first ← prev| 151-200 | 201-250 | 251-300 | 301-350 | 351-400  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,Cassissona,Birrificio Italiano,6.40,57,3.66,,https://www.beeradvocate.com/beer/profile/2304/24310/
Fruit and Field,C.A.L.M. Radler,Goose Island Beer Co.,3.00,55,3.52,,https://www.beeradvocate.com/beer/profile/1146/171266/
Fruit and Field,Shady Spot,Susquehanna Brewing Company,4.20,55,3.79,,https://www.beeradvocate.com/beer/profile/29196/126021/
Fruit and Field,The Bog Cranberry Shandy,Cape May Brewing Company,3.90,55,3.8,,https://www.beeradvocate.com/beer/profile/25890/96616/
Fruit and Field,WunderMelon,Armadillo Ale Works,5.20,55,3.65,,https://www.beeradvocate.com/beer/profile/25668/133549/
Fruit and Field,Mongozo (Banana),Mongozo B.V.,4.80,54,3.14,,https://www.beeradvocate.com/beer/profile/24926/13839/
Fruit and Field,Seed (2015),Bissell Brothers Brewing Co.,6.00,54,4.06,,https://www.beeradvocate.com/beer/profile/33519/179682/
Fruit and Field,Juicebox Series - Blood Orange,The Dudes' Brewing Company,7.20,53,3.67,,https://www.beeradvocate.com/beer/profile/31371/92423/
Fruit and Field,Orange Blossom,Indian Wells Brewing Company,?,53,2.66,,https://www.beeradvocate.com/beer/profile/619/20496/
Fruit and Field,Power Of Love,Short's Brewing Company,3.00,53,3.92,,https://www.beeradvocate.com/beer/profile/9629/170771/
Fruit and Field,Redd's Green Apple Ale,Miller Brewing Co.,5.00,53,3.12,,https://www.beeradvocate.com/beer/profile/105/160791/
Fruit and Field,Huckleberry Honey,Bitter Root Brewing,5.10,53,3.89,,https://www.beeradvocate.com/beer/profile/7406/59730/
Fruit and Field,Strawberry Schwarzcake,Wild Wolf Brewing Company,5.00,53,3.72,,https://www.beeradvocate.com/beer/profile/24180/73334/
Fruit and Field,Grain Belt Blu,August Schell Brewing Company,4.60,53,3.84,,https://www.beeradvocate.com/beer/profile/417/135045/
Fruit and Field,Greenwood Beach Blonde,Temperance Beer Co.,4.00,52,3.67,,https://www.beeradvocate.com/beer/profile/32617/131490/
Fruit and Field,Seedy Blonde,Redhook Brewlab,5.00,52,3.05,,https://www.beeradvocate.com/beer/profile/50687/156843/
Fruit and Field,Radler,Bitburger Brauerei,2.50,52,3.49,,https://www.beeradvocate.com/beer/profile/613/137971/
Fruit and Field,Lovitz Watermelon Lager,Roy Pitz Brewing Company,4.50,51,3.56,,https://www.beeradvocate.com/beer/profile/17034/42580/
Fruit and Field,Pumpkinfest Lager,Stoudts Brewing Co.,4.50,51,3.45,,https://www.beeradvocate.com/beer/profile/394/75683/
Fruit and Field,Soft Parade Shandy,Short's Brewing Company,4.20,50,3.91,,https://www.beeradvocate.com/beer/profile/9629/245521/
Fruit and Field,Cranberry Orange Radler,Boulevard Brewing Co.,4.10,50,3.82,,https://www.beeradvocate.com/beer/profile/423/241033/
Fruit and Field,Bluebeary Ale,Rohrbach Brewing Company (Brewpub),4.50,50,3.74,,https://www.beeradvocate.com/beer/profile/653/2036/
Fruit and Field,Ancient Ale,Dogfish Head Craft Brewery,8.00,50,3.81,,https://www.beeradvocate.com/beer/profile/64/83702/
Fruit and Field,[Radler] Beer + Juice,Moosehead Breweries Ltd.,4.00,49,3.66,,https://www.beeradvocate.com/beer/profile/379/221726/
Fruit and Field,Spruce Tip Ale,Skagway Brewing Company,5.50,49,4.11,,https://www.beeradvocate.com/beer/profile/2422/42799/
Fruit and Field,Blueberry Ale,The Gahan House,4.50,49,3.52,,https://www.beeradvocate.com/beer/profile/2242/96870/
Fruit and Field,LA-31 Grenade,Bayou Teche Brewery,?,49,3.31,,https://www.beeradvocate.com/beer/profile/22408/64360/
Fruit and Field,Cranberry Tart,Alaskan Brewing Co.,5.80,48,3.43,,https://www.beeradvocate.com/beer/profile/429/303619/
Fruit and Field,Raspberry Blonde,Perrin Brewing Co.,4.50,48,3.81,,https://www.beeradvocate.com/beer/profile/29952/101729/
Fruit and Field,Redd's Wicked Black Cherry,Miller Brewing Co.,8.00,48,3.3,,https://www.beeradvocate.com/beer/profile/105/186260/
Fruit and Field,Blueberry Lemonade Shandy,Saugatuck Brewing Company,5.00,48,3.8,,https://www.beeradvocate.com/beer/profile/11814/280224/
Fruit and Field,Scires,Birrificio Italiano,7.00,47,3.75,,https://www.beeradvocate.com/beer/profile/2304/33131/
Fruit and Field,Out Of The Lunchbox,The Bruery,7.30,46,3.78,,https://www.beeradvocate.com/beer/profile/16866/344082/
Fruit and Field,Mountain Berry,Boston Beer Company (Samuel Adams),4.10,46,3.44,,https://www.beeradvocate.com/beer/profile/35/431680/
Fruit and Field,Fire Iron,Urban Artifact,7.70,46,4.18,,https://www.beeradvocate.com/beer/profile/40297/288886/
Fruit and Field,Stinson Beach Peach,Marin Brewing Company,5.00,46,3.53,,https://www.beeradvocate.com/beer/profile/812/3966/
Fruit and Field,Watermelon Ale,PHX Beer Co,4.80,46,3.26,,https://www.beeradvocate.com/beer/profile/26382/76791/
Fruit and Field,Paragon Apricot Blonde,Dry Dock Brewing Co.,5.30,45,3.81,,https://www.beeradvocate.com/beer/profile/12314/57609/
Fruit and Field,Peach Beerllini Radler,Left Hand Brewing Company,4.10,45,3.56,,https://www.beeradvocate.com/beer/profile/418/327477/
Fruit and Field,Mongozo (Coconut),Mongozo B.V.,3.50,45,2.93,,https://www.beeradvocate.com/beer/profile/24926/32316/
Fruit and Field,Nellie's Keylime,Taft's Ale House,4.80,45,3.66,,https://www.beeradvocate.com/beer/profile/39879/167007/
Fruit and Field,Grapefruit Radler,Waterloo Brewing,3.10,45,3.39,,https://www.beeradvocate.com/beer/profile/416/119137/
Fruit and Field,Fruit Beer (Grapefruit),St. Peter's Brewery Co Ltd,4.70,45,3.36,,https://www.beeradvocate.com/beer/profile/296/2446/
Fruit and Field,Spear Beer,Right Brain Brewery,5.30,45,3.44,,https://www.beeradvocate.com/beer/profile/16503/95903/
